ads_id,prop_name,completion_year,monthly_rent,location,property_type,rooms,parking,bathroom,furnished,facilities,additional_facilities,region,size_sqft,security,squash court,jogging track,lift,multipurpose hall,minimart,swimming pool,gymnasium,barbeque area,sauna,club house,playground,tennis court,cooking allowed,near ktm/lrt,washing machine,internet
100137824,the elements,2015,2100.0,Ampang,service residence,2,1,2,Fully Furnished,"swimming pool, jogging track, playground, barbeque area, gymnasium, sauna, multipurpose hall, security","cooking allowed, air-cond",Kuala Lumpur,1000.0,True,False,True,False,True,False,True,True,True,True,False,True,False,True,False,False,False
100137821,the elements,2015,2200.0,Ampang,service residence,2,1,2,Fully Furnished,"multipurpose hall, swimming pool, gymnasium, playground, jogging track, barbeque area, sauna, security","air-cond, washing machine, near ktm/lrt, cooking allowed",Kuala Lumpur,850.0,True,False,True,False,True,False,True,True,True,True,False,True,False,True,True,True,False
100137819,the elements,2015,2200.0,Ampang,service residence,2,2,2,Fully Furnished,"security, gymnasium, barbeque area, sauna, multipurpose hall, playground, jogging track, swimming pool","air-cond, cooking allowed, near ktm/lrt, washing machine",Kuala Lumpur,950.0,True,False,True,False,True,False,True,True,True,True,False,True,False,True,True,True,False
100137818,d'suria condominium,2015,2500.0,Ampang,condominium,4,2,3,Fully Furnished,"swimming pool, parking, security","cooking allowed, near ktm/lrt, air-cond",Kuala Lumpur,1264.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
100137817,3 towers,2015,2500.0,Ampang Hilir,service residence,2,0,2,Fully Furnished,"barbeque area, security, swimming pool, gymnasium, multipurpose hall, parking","air-cond, cooking allowed",Kuala Lumpur,890.0,True,False,False,False,True,False,True,True,True,False,False,False,False,True,False,False,False
100137815,3 towers,2015,2000.0,Ampang Hilir,condominium,1,0,1,Fully Furnished,"gymnasium, parking, barbeque area, multipurpose hall, security, swimming pool","near ktm/lrt, washing machine, air-cond",Kuala Lumpur,440.0,True,False,False,False,True,False,True,True,True,False,False,False,False,False,True,True,False
100082594,platinum teratai residence,2019,1900.0,Setapak,apartment,3,2,2,Fully Furnished,"multipurpose hall, swimming pool, security, playground, gymnasium","air-cond, cooking allowed, washing machine",Kuala Lumpur,950.0,True,False,False,False,True,False,True,True,False,False,False,True,False,True,False,True,False
100136989,central residence @ sg besi,2015,1800.0,Sungai Besi,apartment,2,0,2,Fully Furnished,"security, swimming pool, gymnasium, sauna, barbeque area, multipurpose hall, playground",0,Kuala Lumpur,1060.0,True,False,False,False,True,False,True,True,True,True,False,True,False,False,False,False,False
100136842,bougainvilla,2007,1500.0,Segambut,condominium,3,1,2,Fully Furnished,"parking, minimart, barbeque area, sauna, swimming pool, security, playground, jogging track, gymnasium, lift, multipurpose hall","air-cond, cooking allowed, near ktm/lrt, washing machine",Kuala Lumpur,1050.0,True,False,True,True,True,True,True,True,True,True,False,True,False,True,True,True,False
100136791,seri maya,2008,1900.0,Setiawangsa,condominium,3,1,2,Fully Furnished,"parking, gymnasium, security, swimming pool, playground",0,Kuala Lumpur,1150.0,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False
100136606,tivoli villas,1993,2200.0,Bangsar,condominium,2,1,1,Fully Furnished,"minimart, gymnasium, tennis court, sauna, barbeque area, parking, security, playground, swimming pool, squash court",0,Kuala Lumpur,650.0,True,True,False,False,False,True,True,True,True,True,False,True,True,False,False,False,False
98726868,platinum oug residence,2021,1150.0,Kuchai Lama,condominium,3,1,2,Not Furnished,"playground, security, lift, gymnasium",0,Kuala Lumpur,1200.0,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
100136356,saville @ the park bangsar,2015,2800.0,Bangsar South,condominium,3,2,3,Fully Furnished,"playground, gymnasium, tennis court, parking, security, minimart, swimming pool",0,Kuala Lumpur,1390.0,True,False,False,False,False,True,True,True,False,False,False,True,True,False,False,False,False
98516458,saville @ the park bangsar,2015,2800.0,Bangsar South,condominium,3,2,3,Fully Furnished,"parking, playground, gymnasium, swimming pool, security, minimart, tennis court","air-cond, cooking allowed, washing machine",Kuala Lumpur,1390.0,True,False,False,False,False,True,True,True,False,False,False,True,True,True,False,True,False
100136084,tiara mutiara 2,2017,1750.0,Old Klang Road,service residence,3,1,2,Fully Furnished,"swimming pool, sauna, multipurpose hall, security, playground, gymnasium","air-cond, cooking allowed",Kuala Lumpur,933.0,True,False,False,False,True,False,True,True,False,True,False,True,False,True,False,False,False
100115382,sri putramas,2004,1500.0,Jalan Kuching,condominium,3,0,2,Fully Furnished,"security, parking, playground, swimming pool, barbeque area, minimart, gymnasium, tennis court, sauna, lift, multipurpose hall, squash court, jogging track, club house","air-cond, cooking allowed, washing machine",Kuala Lumpur,1100.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False
100136070,tiara mutiara 2,2017,1499.0,Old Klang Road,service residence,3,1,2,Partially Furnished,"playground, sauna, multipurpose hall, gymnasium, swimming pool, security","air-cond, cooking allowed",Kuala Lumpur,807.0,True,False,False,False,True,False,True,True,False,True,False,True,False,True,False,False,False
99587153,the havre @ bukit jalil,2020,1900.0,Bukit Jalil,condominium,3,1,2,Fully Furnished,"playground, sauna, parking, minimart, barbeque area, multipurpose hall, security, jogging track, swimming pool, gymnasium, tennis court, squash court, lift, club house","air-cond, cooking allowed, near ktm/lrt, washing machine, internet",Kuala Lumpur,1200.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
100134822,maxim citilights,2017,1700.0,Sentul,service residence,3,2,2,Partially Furnished,"playground, security, jogging track, multipurpose hall, minimart, swimming pool","air-cond, near ktm/lrt, cooking allowed",Kuala Lumpur,1009.0,True,False,True,False,True,True,True,False,False,False,False,True,False,True,True,False,False
99691578,m3 residency,2017,1600.0,Setapak,service residence,3,1,2,Partially Furnished,"parking, security, lift, swimming pool, playground, multipurpose hall, gymnasium, minimart","air-cond, cooking allowed, near ktm/lrt",Kuala Lumpur,950.0,True,False,False,True,True,True,True,True,False,False,False,True,False,True,True,False,False
99859426,majestic maxim,2021,1700.0,Cheras,service residence,3,2,2,Partially Furnished,"swimming pool, barbeque area, parking, lift, gymnasium, jogging track, security, playground, multipurpose hall","cooking allowed, near ktm/lrt, air-cond",Kuala Lumpur,819.0,True,False,True,True,True,False,True,True,True,False,False,True,False,True,True,False,False
100134624,lakeville residence,2017,2200.0,Jalan Ipoh,condominium,3,1,2,Fully Furnished,"parking, security, lift, swimming pool, playground, gymnasium, minimart, club house, sauna, jogging track, multipurpose hall","air-cond, cooking allowed, near ktm/lrt, washing machine",Kuala Lumpur,977.0,True,False,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False
100134563,serini melawati,2018,1500.0,Taman Melawati,studio,1,0,1,Not Furnished,"swimming pool, parking, security, minimart, playground, gymnasium","air-cond, cooking allowed",Kuala Lumpur,633.0,True,False,False,False,False,True,True,True,False,False,False,True,False,True,False,False,False
99756266,the era,2021,2800.0,Segambut,service residence,3,2,2,Fully Furnished,"security, parking, jogging track, sauna, gymnasium, barbeque area, playground, swimming pool, lift","air-cond, cooking allowed, washing machine",Kuala Lumpur,1023.0,True,False,True,True,False,False,True,True,True,True,False,True,False,True,False,True,False
100134456,bayu sentul condominium,2015,1800.0,Sentul,condominium,3,2,2,Partially Furnished,"parking, security, lift, swimming pool, playground, gymnasium, sauna, minimart, multipurpose hall","cooking allowed, near ktm/lrt, washing machine",Kuala Lumpur,1300.0,True,False,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False
100134065,tivoli villas,1993,2200.0,Bangsar,condominium,1,1,1,Fully Furnished,"swimming pool, squash court, tennis court, sauna, parking, security, minimart, gymnasium, lift, multipurpose hall","air-cond, cooking allowed, washing machine, near ktm/lrt",Kuala Lumpur,650.0,True,True,False,True,True,True,True,True,False,True,False,False,True,True,True,True,False
100133646,majestic maxim,2021,2400.0,Cheras,service residence,3,1,2,Fully Furnished,"playground, security, gymnasium, lift, parking, barbeque area, swimming pool, jogging track","air-cond, washing machine, cooking allowed, near ktm/lrt",Kuala Lumpur,1100.0,True,False,True,True,False,False,True,True,True,False,False,True,False,True,True,True,False
100088439,rica residence sentul,2021,1700.0,Sentul,condominium,2,0,1,Partially Furnished,"playground, swimming pool, lift, jogging track, parking, squash court, security, gymnasium, minimart, tennis court","air-cond, cooking allowed, washing machine, near ktm/lrt",Kuala Lumpur,700.0,True,True,True,True,False,True,True,True,False,False,False,True,True,True,True,True,False
100133106,perumahan penjawat awam 1 malaysia (ppa1m) bukit jalil,2018,1950.0,Bukit Jalil,apartment,4,0,2,Fully Furnished,"parking, security, jogging track, minimart, playground","air-cond, cooking allowed, near ktm/lrt, washing machine",Kuala Lumpur,1434.0,True,False,True,False,False,True,False,False,False,False,False,True,False,True,True,True,False
100133144,platinum hill pv 5,2006,1600.0,Setapak,condominium,4,1,2,Fully Furnished,"playground, swimming pool, jogging track, lift, barbeque area, sauna, squash court, multipurpose hall, parking, security, minimart, gymnasium, tennis court","air-cond, cooking allowed, near ktm/lrt, washing machine",Kuala Lumpur,1272.0,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False
83623364,dex suites 1.0 (tower a) @ kiara east,2017,1800.0,Jalan Kuching,service residence,2,1,1,Fully Furnished,"gymnasium, parking, security, swimming pool",air-cond,Kuala Lumpur,689.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
87819492,sri putramas,2004,1700.0,Jalan Kuching,condominium,3,1,2,Fully Furnished,"security, playground, tennis court, barbeque area, parking, swimming pool, gymnasium, minimart, sauna",air-cond,Kuala Lumpur,1050.0,True,False,False,False,False,True,True,True,True,True,False,True,True,False,False,False,False
100131329,setia sky residences,2011,2700.0,Klcc,condominium,2,2,2,Partially Furnished,"parking, minimart, security, playground, swimming pool, barbeque area, gymnasium, club house",air-cond,Kuala Lumpur,1055.0,True,False,False,False,False,True,True,True,True,False,True,True,False,False,False,False,False
100130819,seri maya,2008,1899.0,Setiawangsa,condominium,3,1,2,Fully Furnished,"security, playground, parking, swimming pool, gymnasium, lift","air-cond, cooking allowed, near ktm/lrt, washing machine",Kuala Lumpur,1150.0,True,False,False,True,False,False,True,True,False,False,False,True,False,True,True,True,False
100114822,residensi kepongmas,2020,1500.0,Kepong,apartment,3,1,2,Fully Furnished,"parking, security, lift, swimming pool, playground, gymnasium, jogging track, multipurpose hall, minimart","air-cond, cooking allowed, near ktm/lrt, washing machine",Kuala Lumpur,825.0,True,False,True,True,True,True,True,True,False,False,False,True,False,True,True,True,False
100130677,danau impian,1997,1500.0,Taman Desa,condominium,3,1,2,Fully Furnished,"minimart, gymnasium, sauna, parking, security, swimming pool, barbeque area, playground, club house",0,Kuala Lumpur,918.0,True,False,False,False,False,True,True,True,True,True,True,True,False,False,False,False,False
100130460,platinum splendor residensi semarak,2020,2000.0,Keramat,condominium,4,0,2,Not Furnished,"gymnasium, lift, parking, sauna, playground, swimming pool, squash court, tennis court, security, minimart",cooking allowed,Kuala Lumpur,1184.0,True,True,False,True,False,True,True,True,False,True,False,True,True,True,False,False,False
100083241,sky suites @ klcc,2019,1800.0,Klcc,service residence,1,0,1,Fully Furnished,swimming pool,"air-cond, cooking allowed, near ktm/lrt",Kuala Lumpur,250.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
100129863,palace court,2014,2100.0,Kuchai Lama,condominium,3,2,2,Fully Furnished,"security, barbeque area, sauna, playground, swimming pool, gymnasium, tennis court, lift",0,Kuala Lumpur,1328.0,True,False,False,True,False,False,True,True,True,True,False,True,True,False,False,False,False
100129751,residensi harmoni 2 @ bukit prima pelangi,2019,2100.0,Segambut,condominium,3,2,2,Partially Furnished,"multipurpose hall, playground, barbeque area, sauna, parking, swimming pool, gymnasium, jogging track, security, lift, minimart","air-cond, cooking allowed, near ktm/lrt, washing machine",Kuala Lumpur,1200.0,True,False,True,True,True,True,True,True,True,True,False,True,False,True,True,True,False
100129819,casa idaman,2010,1400.0,Jalan Ipoh,condominium,3,1,2,Partially Furnished,"gymnasium, swimming pool, parking, security, lift, minimart","cooking allowed, near ktm/lrt",Kuala Lumpur,1047.0,True,False,False,True,False,True,True,True,False,False,False,False,False,True,True,False,False
100129745,maxim residences,2017,1300.0,Cheras,service residence,3,2,2,Partially Furnished,"security, gymnasium, parking, swimming pool, lift, playground, sauna","cooking allowed, near ktm/lrt, washing machine, air-cond",Kuala Lumpur,1050.0,True,False,False,True,False,False,True,True,False,True,False,True,False,True,True,True,False
100129816,m centura,2021,1600.0,Sentul,service residence,2,1,1,Partially Furnished,0,0,Kuala Lumpur,646.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
100122265,binjai 8,2013,2600.0,Klcc,service residence,1,0,2,Fully Furnished,"minimart, security, playground, parking, tennis court, jogging track, lift, gymnasium","air-cond, cooking allowed, washing machine",Kuala Lumpur,800.0,True,False,True,True,False,True,False,True,False,False,False,True,True,True,False,True,False
98174546,bayu tasik 1,1999,1099.0,Cheras,condominium,3,1,2,Not Furnished,"minimart, playground, barbeque area, security, swimming pool, gymnasium, parking, lift","cooking allowed, near ktm/lrt",Kuala Lumpur,926.0,True,False,False,True,False,True,True,True,True,False,False,True,False,True,True,False,False
99973053,28 boulevard,2019,1399.0,Pandan Perdana,apartment,1,0,1,Fully Furnished,"playground, squash court, security, minimart, parking, lift, swimming pool, gymnasium, tennis court, jogging track",0,Kuala Lumpur,450.0,True,True,True,True,False,True,True,True,False,False,False,True,True,False,False,False,False
100128967,platinum splendor residensi semarak,2020,2000.0,Keramat,condominium,3,2,2,Not Furnished,"squash court, lift, sauna, minimart, playground, swimming pool, tennis court, parking, gymnasium, security",0,Kuala Lumpur,1118.0,True,True,False,True,False,True,True,True,False,True,False,True,True,False,False,False,False
100128702,platinum hill pv 5,2006,1600.0,Setapak,condominium,4,1,2,Partially Furnished,"playground, swimming pool, jogging track, lift, barbeque area, sauna, squash court, multipurpose hall, parking, security, minimart, gymnasium, tennis court","air-cond, cooking allowed, near ktm/lrt, washing machine",Kuala Lumpur,1272.0,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False
100128591,m centura,2021,2299.0,Sentul,service residence,2,1,1,Fully Furnished,"parking, security, lift, swimming pool, playground, gymnasium, sauna, barbeque area, minimart, multipurpose hall, jogging track","air-cond, cooking allowed, near ktm/lrt, washing machine, internet",Kuala Lumpur,661.0,True,False,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True
99702058,m3 residency,2017,1600.0,Setapak,service residence,3,1,2,Partially Furnished,"parking, security, lift, swimming pool, playground, gymnasium","cooking allowed, near ktm/lrt",Kuala Lumpur,950.0,True,False,False,True,False,False,True,True,False,False,False,True,False,True,True,False,False
99932972,the havre @ bukit jalil,2020,2400.0,Bukit Jalil,condominium,3,0,3,Fully Furnished,"tennis court, jogging track, club house, minimart, squash court","air-cond, cooking allowed, washing machine",Kuala Lumpur,1239.0,False,True,True,False,False,True,False,False,False,False,True,False,True,True,False,True,False
99922497,kiara residence,2014,1700.0,Bukit Jalil,condominium,4,2,3,Partially Furnished,"playground, tennis court, squash court, sauna, security, parking, minimart, gymnasium, jogging track, club house, swimming pool, barbeque area","air-cond, near ktm/lrt",Kuala Lumpur,1268.0,True,True,True,False,False,True,True,True,True,True,True,True,True,False,True,False,False
100127992,m centura,2021,1900.0,Sentul,service residence,3,1,2,Fully Furnished,"parking, security, lift, swimming pool, gymnasium, playground, minimart, jogging track","cooking allowed, washing machine",Kuala Lumpur,850.0,True,False,True,True,False,True,True,True,False,False,False,True,False,True,False,True,False
99764511,kepong sentral condominium,2007,1300.0,Kepong,condominium,3,1,2,Partially Furnished,"playground, swimming pool, lift, parking, minimart, gymnasium, tennis court, security, jogging track, squash court","air-cond, cooking allowed, near ktm/lrt",Kuala Lumpur,962.0,True,True,True,True,False,True,True,True,False,False,False,True,True,True,True,False,False
95078040,kuchai avenue,2009,1700.0,Kuchai Lama,service residence,3,1,2,Fully Furnished,"security, swimming pool, playground",air-cond,Kuala Lumpur,935.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
100126233,the haute,2019,1500.0,Keramat,condominium,3,0,2,Partially Furnished,"multipurpose hall, parking, security, swimming pool, gymnasium",0,Kuala Lumpur,1100.0,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False
100126133,residensi suria pantai,2020,1100.0,Pantai,apartment,3,0,2,Partially Furnished,"security, minimart, parking, playground, swimming pool, multipurpose hall",0,Kuala Lumpur,850.0,True,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False
100126124,residensi metro kepong,2023,1000.0,Kepong,apartment,3,0,2,Fully Furnished,"playground, parking",0,Kuala Lumpur,1200.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
88872648,twy duplex condos @ mont kiara,2019,2700.0,Mont Kiara,condominium,1,1,1,Fully Furnished,0,0,Kuala Lumpur,662.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
100125218,one maxim,2020,1600.0,Sentul,service residence,3,1,2,Partially Furnished,"gymnasium, parking, barbeque area, jogging track, sauna, security, playground, swimming pool, multipurpose hall",0,Kuala Lumpur,850.0,True,False,True,False,True,False,True,True,True,True,False,True,False,False,False,False,False
99637986,mercu summer suites @ kuala lumpur,2015,2000.0,Kl City,service residence,1,0,1,Fully Furnished,"parking, security, lift, swimming pool, playground, gymnasium, sauna, barbeque area, minimart, multipurpose hall, club house, jogging track","air-cond, cooking allowed, near ktm/lrt, washing machine",Kuala Lumpur,550.0,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False
100006643,kepong sentral condominium,2007,1100.0,Kepong,condominium,3,0,2,Not Furnished,"security, minimart, swimming pool, jogging track, parking, tennis court, squash court, playground, gymnasium, lift",near ktm/lrt,Kuala Lumpur,962.0,True,True,True,True,False,True,True,True,False,False,False,True,True,False,True,False,False
100124246,ppr sri aman,2015,750.0,Kepong,apartment,3,0,2,Not Furnished,0,0,Kuala Lumpur,700.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
100123830,pv9 residences @ taman melati,2022,2300.0,Setapak,service residence,4,2,2,Partially Furnished,"playground, barbeque area, swimming pool, gymnasium, parking, security, lift","air-cond, cooking allowed, washing machine, near ktm/lrt",Kuala Lumpur,1100.0,True,False,False,True,False,False,True,True,True,False,False,True,False,True,True,True,False
100123337,setia sky residences,2011,2700.0,Klcc,condominium,2,2,2,Partially Furnished,"minimart, gymnasium, parking, playground, swimming pool, club house, security, barbeque area",air-cond,Kuala Lumpur,1055.0,True,False,False,False,False,True,True,True,True,False,True,True,False,False,False,False,False
100123252,residensi kepongmas,2020,1400.0,Kepong,apartment,3,1,2,Fully Furnished,parking,"cooking allowed, washing machine, near ktm/lrt",Kuala Lumpur,800.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
100123169,the ridge @ kl east,2020,2450.0,Ampang,service residence,2,2,2,Fully Furnished,"playground, swimming pool, jogging track, barbeque area, multipurpose hall, security, gymnasium","air-cond, cooking allowed, washing machine",Kuala Lumpur,899.0,True,False,True,False,True,False,True,True,True,False,False,True,False,True,False,True,False
100068801,viva residency,2009,1800.0,Jalan Ipoh,condominium,2,1,2,Fully Furnished,"tennis court, squash court, club house, security, swimming pool, barbeque area, gymnasium","air-cond, cooking allowed, near ktm/lrt, washing machine, internet",Kuala Lumpur,840.0,True,True,False,False,False,False,True,True,True,False,True,False,True,True,True,True,True
100121957,platinum splendor residensi semarak,2020,2500.0,Keramat,condominium,4,0,2,Fully Furnished,"security, tennis court, squash court, sauna, gymnasium, lift, parking, minimart, playground, swimming pool",0,Kuala Lumpur,1184.0,True,True,False,True,False,True,True,True,False,True,False,True,True,False,False,False,False
99521727,citizen,2019,800.0,Old Klang Road,service residence,3,2,2,Fully Furnished,"swimming pool, gymnasium, parking, security, sauna, multipurpose hall, barbeque area, playground, jogging track, lift, minimart","air-cond, internet, cooking allowed, near ktm/lrt, washing machine",Kuala Lumpur,1194.0,True,False,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True
100121834,residensi suria pantai,2020,1600.0,Pantai,apartment,3,1,2,Partially Furnished,"security, minimart, playground, swimming pool, multipurpose hall, parking, gymnasium, lift, barbeque area",0,Kuala Lumpur,810.0,True,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False
100121702,bougainvilla,2007,1498.0,Segambut,condominium,3,1,2,Partially Furnished,"parking, sauna, security, minimart, playground, swimming pool, barbeque area, jogging track, gymnasium, lift","near ktm/lrt, cooking allowed, air-cond",Kuala Lumpur,1049.0,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,False,False
100121549,riana green east,2012,2800.0,Wangsa Maju,condominium,4,2,3,Fully Furnished,"playground, swimming pool, multipurpose hall, gymnasium, squash court, barbeque area, parking, security, tennis court, sauna",0,Kuala Lumpur,1909.0,True,True,False,False,True,False,True,True,True,True,False,True,True,False,False,False,False
100121540,perumahan penjawat awam 1 malaysia (ppa1m) bukit jalil,2018,1300.0,Bukit Jalil,apartment,4,1,2,Not Furnished,"jogging track, security, parking, minimart, lift, playground",0,Kuala Lumpur,1400.0,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False
100121090,bougainvilla,2007,1500.0,Segambut,condominium,3,0,2,Fully Furnished,"gymnasium, barbeque area, parking, playground, sauna, security, minimart, swimming pool, jogging track","air-cond, cooking allowed, washing machine",Kuala Lumpur,1049.0,True,False,True,False,False,True,True,True,True,True,False,True,False,True,False,True,False
100120590,tivoli villas,1993,1700.0,Bangsar,condominium,1,0,1,Partially Furnished,"parking, security, playground, gymnasium, sauna, minimart, swimming pool, tennis court, squash court, barbeque area","air-cond, washing machine",Kuala Lumpur,678.0,True,True,False,False,False,True,True,True,True,True,False,True,True,False,False,True,False
100120557,serini melawati,2018,2000.0,Taman Melawati,service residence,2,2,2,Fully Furnished,"swimming pool, gymnasium, security, playground, parking, minimart",air-cond,Kuala Lumpur,663.0,True,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False
100120312,sentul point suite apartment,2020,1600.0,Sentul,apartment,2,1,2,Fully Furnished,"security, swimming pool, playground, gymnasium, squash court, parking, minimart, lift, sauna, barbeque area, multipurpose hall, jogging track, club house","air-cond, cooking allowed, washing machine, near ktm/lrt",Kuala Lumpur,750.0,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False
98351473,nusa mewah villa condominium,2014,950.0,Cheras,condominium,3,0,2,Partially Furnished,"security, playground, jogging track, minimart, parking, swimming pool",0,Kuala Lumpur,865.0,True,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False
100119529,m centura,2021,1900.0,Sentul,service residence,3,0,2,Fully Furnished,"parking, security, lift, swimming pool, playground, gymnasium, minimart, barbeque area, jogging track",cooking allowed,Kuala Lumpur,850.0,True,False,True,True,False,True,True,True,True,False,False,True,False,True,False,False,False
100119396,residensi suria pantai,2020,1550.0,Pantai,apartment,3,0,2,Fully Furnished,"playground, swimming pool, multipurpose hall, parking, security, lift","cooking allowed, washing machine",Kuala Lumpur,810.0,True,False,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False
100119447,south view,2017,2400.0,Bangsar South,service residence,2,0,1,Fully Furnished,"barbeque area, gymnasium, security, playground, parking, multipurpose hall, swimming pool","cooking allowed, near ktm/lrt, washing machine, air-cond",Kuala Lumpur,720.0,True,False,False,False,True,False,True,True,True,False,False,True,False,True,True,True,False
100119373,m centura,2021,1500.0,Sentul,service residence,3,2,2,Fully Furnished,"parking, security, lift, swimming pool, playground, gymnasium, sauna, barbeque area, minimart, multipurpose hall, club house, jogging track, tennis court, squash court","air-cond, cooking allowed, near ktm/lrt, washing machine, internet",Kuala Lumpur,850.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
100119226,the hamilton,2020,2550.0,Wangsa Maju,condominium,3,2,2,Fully Furnished,"security, playground, swimming pool, barbeque area, multipurpose hall, parking, jogging track, gymnasium, lift","cooking allowed, air-cond, near ktm/lrt, washing machine",Kuala Lumpur,1000.0,True,False,True,True,True,False,True,True,True,False,False,True,False,True,True,True,False
100118669,melur apartment (sentul),2006,1498.0,Sentul,apartment,3,1,2,Partially Furnished,"minimart, parking, security, lift, playground","cooking allowed, near ktm/lrt, air-cond",Kuala Lumpur,1000.0,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False
100118430,expressionz professional suites,2018,1800.0,Kl City,service residence,1,0,1,Fully Furnished,"parking, swimming pool, playground, gymnasium, lift, security","air-cond, near ktm/lrt, washing machine, cooking allowed",Kuala Lumpur,320.0,True,False,False,True,False,False,True,True,False,False,False,True,False,True,True,True,False
100118423,m city,2016,1700.0,Kl City,service residence,1,1,1,Fully Furnished,"barbeque area, minimart, lift, playground, swimming pool, gymnasium, sauna, parking, squash court, jogging track, security","air-cond, cooking allowed, near ktm/lrt, washing machine",Kuala Lumpur,530.0,True,True,True,True,False,True,True,True,True,True,False,True,False,True,True,True,False
99395890,eco sky,2018,1800.0,Jalan Ipoh,service residence,2,1,2,Fully Furnished,"parking, security, lift, swimming pool, playground, gymnasium","air-cond, cooking allowed, near ktm/lrt",Kuala Lumpur,904.0,True,False,False,True,False,False,True,True,False,False,False,True,False,True,True,False,False
100118093,sentul point suite apartment,2020,1700.0,Sentul,apartment,2,1,2,Fully Furnished,"parking, security, playground, swimming pool, gymnasium, minimart, lift, barbeque area, multipurpose hall, tennis court, jogging track","air-cond, cooking allowed, washing machine, internet",Kuala Lumpur,743.0,True,False,True,True,True,True,True,True,True,False,False,True,True,True,False,True,True
100118074,the era,2021,850.0,Segambut,service residence,1,0,1,Fully Furnished,"jogging track, security, gymnasium, parking, sauna, playground, swimming pool, barbeque area","air-cond, washing machine, internet, cooking allowed",Kuala Lumpur,890.0,True,False,True,False,False,False,True,True,True,True,False,True,False,True,False,True,True
100117938,222 residency,2013,1200.0,Setapak,condominium,2,1,2,Partially Furnished,"club house, security, minimart, swimming pool, playground, gymnasium, sauna, multipurpose hall, parking, jogging track, barbeque area","air-cond, cooking allowed",Kuala Lumpur,999.0,True,False,True,False,True,True,True,True,True,True,True,True,False,True,False,False,False
100117894,platinum hill pv 5,2006,1600.0,Setapak,condominium,4,1,2,Fully Furnished,"playground, swimming pool, jogging track, lift, barbeque area, sauna, squash court, multipurpose hall, parking, security, minimart, gymnasium, tennis court","air-cond, cooking allowed, near ktm/lrt, washing machine",Kuala Lumpur,1272.0,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False
100117957,kl palace court,2014,2200.0,Kuchai Lama,condominium,3,0,2,Fully Furnished,"parking, lift, security, swimming pool, playground, gymnasium, sauna, barbeque area, minimart, multipurpose hall, jogging track","air-cond, cooking allowed, washing machine",Kuala Lumpur,1328.0,True,False,True,True,True,True,True,True,True,True,False,True,False,True,False,True,False
100117887,the hermington,2021,800.0,Kuchai Lama,condominium,3,0,2,Partially Furnished,"gymnasium, sauna, security, playground, jogging track, multipurpose hall, parking, swimming pool","air-cond, cooking allowed, washing machine",Kuala Lumpur,1200.0,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False
100117843,residensi rampai,2016,2200.0,Setapak,condominium,4,2,2,Fully Furnished,"security, swimming pool, gymnasium, barbeque area, parking, playground","air-cond, cooking allowed",Kuala Lumpur,950.0,True,False,False,False,False,False,True,True,True,False,False,True,False,True,False,False,False
100117053,putra villa,2007,1900.0,Setapak,condominium,3,0,2,Fully Furnished,0,0,Kuala Lumpur,1100.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
